config,universe,margin_buffer_x,position_size,concurrency_cap,entry_threshold,exit_threshold,min_hold_hours,annual_pct,vol_pct,sharpe,sortino,max_dd_pct,calmar,n_liquidations,n_top_ups,n_forced_closes,n_skipped_opens_capital,total_funding,total_fees,final_equity
B_live,U7,3.0,150.0,3,0.1,-0.1,120,1.8675831752854588,0.14959719012222036,24.127244604033372,5.928187189729573,0.04723312684377138,39.53968962213089,0,0,0,7691,868.1110905167868,999.9165830944355,1018.1945074223513
B_live,U7,3.0,150.0,4,0.1,-0.1,120,1.8078584763683958,0.1592931184889446,21.940606877103892,5.79911464318075,0.040308713126973386,44.850314885359886,0,0,0,8075,865.7070918458344,998.2698965905518,1017.4371952552826
B_live,U7,3.0,150.0,5,0.1,-0.1,120,1.8078584763683958,0.1592931184889446,21.940606877103892,5.79911464318075,0.040308713126973386,44.850314885359886,0,0,0,9164,865.7070918458344,998.2698965905518,1017.4371952552826
B_live,U7,5.0,100.0,3,0.1,-0.1,120,0.8242343865939361,0.09174809125923074,17.45190611781734,4.451812970141822,0.034964119839734034,23.573720441755754,0,0,0,5715,901.9040042643338,893.979256736712,1007.9247475276217
B_live,U7,5.0,100.0,4,0.1,-0.1,120,0.8414607262714924,0.09861062487732976,16.57538706340031,4.964053507822315,0.06460730633206381,13.024234781537174,0,0,0,6196,906.1858933809098,898.1948202532446,1007.9910731276647
B_live,U7,5.0,100.0,5,0.1,-0.1,120,0.8748637538411597,0.09339352454959524,18.192962438441416,5.402117495346905,0.06094199971788818,14.355678479391326,0,0,0,7829,898.7789756541576,890.454012543512,1008.3249631106455
B_live,U7,5.0,150.0,3,0.1,-0.1,120,0.9464371475726985,0.1185287192396324,15.502409008748195,4.860265916747876,0.09678409651216431,9.778849849094222,0,0,0,9521,859.7185027090537,850.7311031488491,1008.9873995602046
B_live,U7,5.0,150.0,4,0.1,-0.1,120,0.9464371475726985,0.1185287192396324,15.502409008748195,4.860265916747876,0.09678409651216431,9.778849849094222,0,0,0,11521,859.7185027090537,850.7311031488491,1008.9873995602046
B_live,U7,5.0,150.0,5,0.1,-0.1,120,0.9464371475726985,0.1185287192396324,15.502409008748195,4.860265916747876,0.09678409651216431,9.778849849094222,0,0,0,11521,859.7185027090537,850.7311031488491,1008.9873995602046
B_live,U-prod,3.0,100.0,3,0.1,-0.1,120,1.3603594421819576,0.14662476509474137,17.97180498954653,5.108213207829553,0.07501362799708527,18.13483067683136,0,0,0,21,695.9060772111393,982.6217679215622,1013.2843092895769
B_live,U-prod,3.0,100.0,4,0.1,-0.1,120,1.4311895216429837,0.14233129832980942,19.47099927465054,5.677607718730769,0.09672544438455352,14.79641195498644,0,0,0,508,784.010059085167,970.0176721157295,1013.9923869694369
B_live,U-prod,3.0,100.0,5,0.1,-0.1,120,0.7590584904398678,0.14103055966925435,10.457140323199726,3.7852953892110848,0.09477075048938352,8.009417320430524,0,0,0,2911,903.8149245485836,996.5417306784293,1007.273193870154
B_live,U-prod,3.0,150.0,3,0.1,-0.1,120,2.072229281601623,0.17810555528702998,22.458538788405573,7.330406310715023,0.11726821048254818,17.670852766274724,0,0,0,1089,774.6807854438235,904.4407839111631,1020.2400015326606
B_live,U-prod,3.0,150.0,4,0.1,-0.1,120,2.123074177951989,0.15803352625859068,25.925349488526365,7.885989337424025,0.12329412886865126,17.219588616533073,0,0,0,2743,775.1106109804525,904.3624007264235,1020.748210254029
