ts_ms,coin,funding_rate_normalized,annualized_pct
1687935600169,LINK,-7.70479e-05,-67.49396
1687939200099,LINK,-9.04962e-05,-79.274671
1687942800053,LINK,-8.76972e-05,-76.822747
1687946400178,LINK,-8.30388e-05,-72.741989
1687950000027,LINK,-8.52371e-05,-74.6677
1687953600051,LINK,-8.46095e-05,-74.117922
1687957200042,LINK,-7.4467e-05,-65.233092
1687960800156,LINK,-5.87557e-05,-51.469993
1687964400099,LINK,-7.22404e-05,-63.28259
1687968000103,LINK,-7.20512e-05,-63.116851
1687971600089,LINK,-6.17221e-05,-54.06856
1687975200088,LINK,-5.41677e-05,-47.450905
1687978800100,LINK,-4.95985e-05,-43.448286
1687982400020,LINK,-8.08684e-05,-70.840718
1687986000114,LINK,-7.12499e-05,-62.414912
1687989600026,LINK,-6.4777e-05,-56.744652
1687993200189,LINK,-7.28231e-05,-63.793036
1687996800119,LINK,-6.70388e-05,-58.725989
1688000400651,LINK,-6.83891e-05,-59.908852
1688004000161,LINK,-6.25679e-05,-54.80948
1688007600194,LINK,-6.91557e-05,-60.580393
1688011200059,LINK,-6.38204e-05,-55.90667
1688014800214,LINK,-6.47243e-05,-56.698487
1688018400116,LINK,-6.63222e-05,-58.098247
1688022000066,LINK,-7.04383e-05,-61.703951
1688025600030,LINK,-6.23267e-05,-54.598189
1688029200117,LINK,-7.87005e-05,-68.941638
1688032800401,LINK,-8.6071e-05,-75.398196
1688036400031,LINK,-7.98851e-05,-69.979348
1688040000044,LINK,-6.47362e-05,-56.708911
1688043600024,LINK,-7.01575e-05,-61.45797
1688047200168,LINK,-7.41143e-05,-64.924127
1688050800073,LINK,-6.22262e-05,-54.510151
1688054400000,LINK,-6.56894e-05,-57.543914
1688058000026,LINK,-6.754e-05,-59.16504
1688061600445,LINK,-6.37549e-05,-55.849292
1688065200110,LINK,-4.83358e-05,-42.342161
1688068800151,LINK,-6.22412e-05,-54.523291
1688072400032,LINK,-7.99761e-05,-70.059064
1688076000143,LINK,-6.80394e-05,-59.602514
1688079600071,LINK,-7.05248e-05,-61.779725
1688083200039,LINK,-7.50625e-05,-65.75475
1688086800028,LINK,-6.79538e-05,-59.527529
1688090400275,LINK,-7.41415e-05,-64.947954
1688094000005,LINK,-7.41344e-05,-64.941734
1688097600158,LINK,-5.02044e-05,-43.979054
1688101200106,LINK,-4.47714e-05,-39.219746
1688104800016,LINK,-2.34959e-05,-20.582408
1688108400218,LINK,-2.18782e-05,-19.165303
1688112000158,LINK,-3.6156e-05,-31.672656
1688115600200,LINK,-3.87897e-05,-33.979777
1688119200075,LINK,-5.24089e-05,-45.910196
1688122800097,LINK,-4.01503e-05,-35.171663
